Date,Product_Name,Product_ID,Category,Unit_Price,Units_Sold,Supplier_ID,Lead_Time_Days,On_Time_Delivery_Rate,Unit_of_Measure
8/3/2022,100% Cotton Fabric,T001,Textiles,3.36,305,S002,10,0.9,meter
8/4/2022,100% Cotton Fabric,T001,Textiles,3.26,274,S003,10,0.57,meter
8/5/2022,100% Cotton Fabric,T001,Textiles,3.27,300,S006,10,0.88,meter
8/6/2022,100% Cotton Fabric,T001,Textiles,3.34,315,S005,10,0.92,meter
8/7/2022,100% Cotton Fabric,T001,Textiles,3.47,297,S004,10,0.98,meter
8/8/2022,100% Cotton Fabric,T001,Textiles,3.23,318,S003,10,0.85,meter
8/9/2022,100% Cotton Fabric,T001,Textiles,3.38,318,S010,10,0.75,meter
8/10/2022,100% Cotton Fabric,T001,Textiles,3.36,289,S006,10,0.88,meter
8/11/2022,100% Cotton Fabric,T001,Textiles,3.39,302,S004,10,0.98,meter
8/12/2022,100% Cotton Fabric,T001,Textiles,3.34,286,S001,10,0.95,meter
8/13/2022,100% Cotton Fabric,T001,Textiles,3.35,313,S003,10,0.85,meter
8/14/2022,100% Cotton Fabric,T001,Textiles,3.35,288,S001,10,0.95,meter
8/15/2022,100% Cotton Fabric,T001,Textiles,3.28,277,S009,10,0.87,meter
8/16/2022,100% Cotton Fabric,T001,Textiles,3.2,306,S003,10,0.85,meter
8/17/2022,100% Cotton Fabric,T001,Textiles,3.48,323,S002,10,0.9,meter
8/18/2022,100% Cotton Fabric,T001,Textiles,3.33,307,S008,10,0.96,meter
8/19/2022,100% Cotton Fabric,T001,Textiles,3.27,290,S002,10,0.9,meter
8/20/2022,100% Cotton Fabric,T001,Textiles,3.42,278,S007,10,0.8,meter
8/21/2022,100% Cotton Fabric,T001,Textiles,3.31,335,S009,10,0.87,meter
8/22/2022,100% Cotton Fabric,T001,Textiles,3.37,298,S001,10,0.95,meter
8/23/2022,100% Cotton Fabric,T001,Textiles,3.38,291,S004,10,0.98,meter
8/24/2022,100% Cotton Fabric,T001,Textiles,3.3,331,S010,10,0.52,meter
8/25/2022,100% Cotton Fabric,T001,Textiles,3.39,290,S008,10,0.96,meter
8/26/2022,100% Cotton Fabric,T001,Textiles,3.33,296,S001,10,0.95,meter
8/27/2022,100% Cotton Fabric,T001,Textiles,3.41,292,S010,10,0.75,meter
8/28/2022,100% Cotton Fabric,T001,Textiles,3.42,337,S003,10,0.85,meter
8/29/2022,100% Cotton Fabric,T001,Textiles,3.4,283,S007,10,0.8,meter
8/30/2022,100% Cotton Fabric,T001,Textiles,3.17,249,S004,10,0.98,meter
8/31/2022,100% Cotton Fabric,T001,Textiles,3.37,310,S003,10,0.85,meter
9/1/2022,100% Cotton Fabric,T001,Textiles,3.37,295,S004,10,0.98,meter
9/2/2022,100% Cotton Fabric,T001,Textiles,3.28,330,S008,10,0.83,meter
9/3/2022,100% Cotton Fabric,T001,Textiles,3.19,263,S010,10,0.75,meter
9/4/2022,100% Cotton Fabric,T001,Textiles,3.28,318,S002,10,0.9,meter
9/5/2022,100% Cotton Fabric,T001,Textiles,3.22,290,S008,10,0.96,meter
9/6/2022,100% Cotton Fabric,T001,Textiles,3.3,281,S005,10,0.92,meter
9/7/2022,100% Cotton Fabric,T001,Textiles,3.27,287,S010,10,0.61,meter
9/8/2022,100% Cotton Fabric,T001,Textiles,3.32,264,S004,10,0.98,meter
9/9/2022,100% Cotton Fabric,T001,Textiles,3.12,281,S010,10,0.75,meter
9/10/2022,100% Cotton Fabric,T001,Textiles,3.38,260,S001,10,0.95,meter
9/11/2022,100% Cotton Fabric,T001,Textiles,3.34,278,S002,10,0.9,meter
9/12/2022,100% Cotton Fabric,T001,Textiles,3.22,261,S003,10,0.85,meter
9/13/2022,100% Cotton Fabric,T001,Textiles,3.31,264,S002,10,0.9,meter
9/14/2022,100% Cotton Fabric,T001,Textiles,3.35,289,S008,10,0.96,meter
9/15/2022,100% Cotton Fabric,T001,Textiles,3.26,301,S005,10,0.92,meter
9/16/2022,100% Cotton Fabric,T001,Textiles,3.29,290,S009,10,0.87,meter
9/17/2022,100% Cotton Fabric,T001,Textiles,3.17,296,S003,10,0.85,meter
9/18/2022,100% Cotton Fabric,T001,Textiles,3.16,261,S005,10,0.92,meter
9/19/2022,100% Cotton Fabric,T001,Textiles,3.21,299,S008,10,0.96,meter
9/20/2022,100% Cotton Fabric,T001,Textiles,3.26,322,S005,10,0.51,meter
9/21/2022,100% Cotton Fabric,T001,Textiles,3.4,296,S008,10,0.96,meter
9/22/2022,100% Cotton Fabric,T001,Textiles,3.29,311,S004,10,0.98,meter
9/23/2022,100% Cotton Fabric,T001,Textiles,3.16,334,S010,10,0.45,meter
9/24/2022,100% Cotton Fabric,T001,Textiles,3.31,315,S006,10,0.88,meter
9/25/2022,100% Cotton Fabric,T001,Textiles,3.32,262,S009,10,0.87,meter
9/26/2022,100% Cotton Fabric,T001,Textiles,3.24,286,S007,10,0.8,meter
9/27/2022,100% Cotton Fabric,T001,Textiles,3.3,289,S004,10,0.98,meter
9/28/2022,100% Cotton Fabric,T001,Textiles,3.37,297,S001,10,0.7,meter
9/29/2022,100% Cotton Fabric,T001,Textiles,3.27,308,S004,10,0.98,meter
9/30/2022,100% Cotton Fabric,T001,Textiles,3.27,316,S005,10,0.92,meter
10/1/2022,100% Cotton Fabric,T001,Textiles,3.23,302,S010,10,0.75,meter
10/2/2022,100% Cotton Fabric,T001,Textiles,3.31,285,S001,10,0.95,meter
10/3/2022,100% Cotton Fabric,T001,Textiles,3.25,282,S002,10,0.9,meter
10/4/2022,100% Cotton Fabric,T001,Textiles,3.28,276,S010,10,0.75,meter
10/5/2022,100% Cotton Fabric,T001,Textiles,3.22,319,S007,10,0.8,meter
10/6/2022,100% Cotton Fabric,T001,Textiles,3.24,285,S006,10,0.88,meter
10/7/2022,100% Cotton Fabric,T001,Textiles,3.41,284,S006,10,0.76,meter
10/8/2022,100% Cotton Fabric,T001,Textiles,3.23,293,S006,10,0.88,meter
10/9/2022,100% Cotton Fabric,T001,Textiles,3.38,492,S005,10,0.92,meter
10/10/2022,100% Cotton Fabric,T001,Textiles,3.21,257,S003,10,0.85,meter
10/11/2022,100% Cotton Fabric,T001,Textiles,3.38,276,S005,10,0.92,meter
10/12/2022,100% Cotton Fabric,T001,Textiles,3.27,287,S003,10,0.85,meter
10/13/2022,100% Cotton Fabric,T001,Textiles,3.3,275,S003,10,0.85,meter
10/14/2022,100% Cotton Fabric,T001,Textiles,3.22,290,S006,10,0.88,meter
10/15/2022,100% Cotton Fabric,T001,Textiles,3.3,297,S008,10,0.96,meter
10/16/2022,100% Cotton Fabric,T001,Textiles,3.3,285,S009,10,0.87,meter
10/17/2022,100% Cotton Fabric,T001,Textiles,3.28,298,S008,10,0.96,meter
10/18/2022,100% Cotton Fabric,T001,Textiles,3.19,295,S002,10,0.9,meter
10/19/2022,100% Cotton Fabric,T001,Textiles,3.22,298,S005,10,0.92,meter
10/20/2022,100% Cotton Fabric,T001,Textiles,3.2,308,S008,10,0.96,meter
10/21/2022,100% Cotton Fabric,T001,Textiles,3.28,299,S007,10,0.8,meter
10/22/2022,100% Cotton Fabric,T001,Textiles,3.21,324,S007,10,0.8,meter
10/23/2022,100% Cotton Fabric,T001,Textiles,3.2,259,S002,10,0.9,meter
10/24/2022,100% Cotton Fabric,T001,Textiles,3.2,278,S006,10,0.88,meter
10/25/2022,100% Cotton Fabric,T001,Textiles,3.22,297,S002,10,0.9,meter
10/26/2022,100% Cotton Fabric,T001,Textiles,3.45,346,S001,10,0.95,meter
10/27/2022,100% Cotton Fabric,T001,Textiles,3.31,332,S007,10,0.8,meter
10/28/2022,100% Cotton Fabric,T001,Textiles,3.28,328,S006,10,0.63,meter
10/29/2022,100% Cotton Fabric,T001,Textiles,3.3,290,S002,10,0.9,meter
10/30/2022,100% Cotton Fabric,T001,Textiles,3.14,285,S010,10,0.75,meter
10/31/2022,100% Cotton Fabric,T001,Textiles,3.33,322,S008,10,0.96,meter
11/1/2022,100% Cotton Fabric,T001,Textiles,3.35,279,S002,10,0.9,meter
11/2/2022,100% Cotton Fabric,T001,Textiles,3.33,272,S007,10,0.8,meter
11/3/2022,100% Cotton Fabric,T001,Textiles,3.34,288,S007,10,0.8,meter
11/4/2022,100% Cotton Fabric,T001,Textiles,3.3,287,S009,10,0.87,meter
11/5/2022,100% Cotton Fabric,T001,Textiles,3.29,311,S004,10,0.98,meter
11/6/2022,100% Cotton Fabric,T001,Textiles,3.3,301,S003,10,0.85,meter
11/7/2022,100% Cotton Fabric,T001,Textiles,3.15,329,S002,10,0.9,meter
11/8/2022,100% Cotton Fabric,T001,Textiles,3.42,293,S001,10,0.95,meter
11/9/2022,100% Cotton Fabric,T001,Textiles,3.19,292,S004,10,0.98,meter
11/10/2022,100% Cotton Fabric,T001,Textiles,3.37,292,S008,10,0.96,meter
11/11/2022,100% Cotton Fabric,T001,Textiles,3.35,280,S003,10,0.85,meter
11/12/2022,100% Cotton Fabric,T001,Textiles,3.31,268,S010,10,0.75,meter
11/13/2022,100% Cotton Fabric,T001,Textiles,3.14,306,S007,10,0.8,meter
11/14/2022,100% Cotton Fabric,T001,Textiles,3.32,273,S005,10,0.92,meter
11/15/2022,100% Cotton Fabric,T001,Textiles,3.41,302,S002,10,0.9,meter
11/16/2022,100% Cotton Fabric,T001,Textiles,3.3,266,S010,10,0.75,meter
11/17/2022,100% Cotton Fabric,T001,Textiles,3.28,286,S004,10,0.98,meter
11/18/2022,100% Cotton Fabric,T001,Textiles,3.29,349,S010,10,0.75,meter
11/19/2022,100% Cotton Fabric,T001,Textiles,3.31,291,S009,10,0.87,meter
11/20/2022,100% Cotton Fabric,T001,Textiles,3.11,315,S008,10,0.96,meter
11/21/2022,100% Cotton Fabric,T001,Textiles,3.34,302,S006,10,0.88,meter
11/22/2022,100% Cotton Fabric,T001,Textiles,3.23,289,S007,10,0.63,meter
11/23/2022,100% Cotton Fabric,T001,Textiles,3.32,505,S006,10,0.88,meter
11/24/2022,100% Cotton Fabric,T001,Textiles,3.42,301,S003,10,0.85,meter
11/25/2022,100% Cotton Fabric,T001,Textiles,3.26,310,S009,10,0.87,meter
11/26/2022,100% Cotton Fabric,T001,Textiles,3.23,307,S006,10,0.88,meter
11/27/2022,100% Cotton Fabric,T001,Textiles,3.3,361,S007,10,0.51,meter
11/28/2022,100% Cotton Fabric,T001,Textiles,3.41,321,S004,10,0.98,meter
11/29/2022,100% Cotton Fabric,T001,Textiles,3.32,295,S008,10,0.96,meter
11/30/2022,100% Cotton Fabric,T001,Textiles,3.37,310,S004,10,0.98,meter
12/1/2022,100% Cotton Fabric,T001,Textiles,3.39,299,S009,10,0.87,meter
12/2/2022,100% Cotton Fabric,T001,Textiles,3.43,286,S002,10,0.9,meter
12/3/2022,100% Cotton Fabric,T001,Textiles,3.31,288,S006,10,0.88,meter
12/4/2022,100% Cotton Fabric,T001,Textiles,3.45,290,S001,10,0.95,meter
12/5/2022,100% Cotton Fabric,T001,Textiles,3.39,277,S008,10,0.96,meter
12/6/2022,100% Cotton Fabric,T001,Textiles,3.26,285,S003,10,0.85,meter
12/7/2022,100% Cotton Fabric,T001,Textiles,3.33,283,S008,10,0.96,meter
12/8/2022,100% Cotton Fabric,T001,Textiles,3.36,290,S002,10,0.9,meter
12/9/2022,100% Cotton Fabric,T001,Textiles,3.36,293,S008,10,0.96,meter
12/10/2022,100% Cotton Fabric,T001,Textiles,3.34,291,S004,10,0.98,meter
12/11/2022,100% Cotton Fabric,T001,Textiles,3.36,297,S007,10,0.54,meter
12/12/2022,100% Cotton Fabric,T001,Textiles,3.36,277,S006,10,0.88,meter
12/13/2022,100% Cotton Fabric,T001,Textiles,3.31,298,S010,10,0.75,meter
12/14/2022,100% Cotton Fabric,T001,Textiles,3.38,319,S007,10,0.8,meter
12/15/2022,100% Cotton Fabric,T001,Textiles,3.4,318,S010,10,0.75,meter
12/16/2022,100% Cotton Fabric,T001,Textiles,3.47,319,S009,10,0.87,meter
12/17/2022,100% Cotton Fabric,T001,Textiles,3.49,311,S008,10,0.96,meter
12/18/2022,100% Cotton Fabric,T001,Textiles,3.32,276,S008,10,0.96,meter
12/19/2022,100% Cotton Fabric,T001,Textiles,3.32,298,S005,10,0.92,meter
12/20/2022,100% Cotton Fabric,T001,Textiles,3.33,312,S010,10,0.75,meter
12/21/2022,100% Cotton Fabric,T001,Textiles,3.27,305,S005,10,0.92,meter
12/22/2022,100% Cotton Fabric,T001,Textiles,3.36,316,S007,10,0.8,meter
12/23/2022,100% Cotton Fabric,T001,Textiles,3.57,298,S003,10,0.72,meter
12/24/2022,100% Cotton Fabric,T001,Textiles,3.29,316,S010,10,0.75,meter
12/25/2022,100% Cotton Fabric,T001,Textiles,3.31,315,S007,10,0.8,meter
12/26/2022,100% Cotton Fabric,T001,Textiles,3.24,337,S008,10,0.96,meter
12/27/2022,100% Cotton Fabric,T001,Textiles,3.41,283,S005,10,0.92,meter
12/28/2022,100% Cotton Fabric,T001,Textiles,3.36,316,S004,10,0.98,meter
12/29/2022,100% Cotton Fabric,T001,Textiles,3.29,308,S002,10,0.9,meter
12/30/2022,100% Cotton Fabric,T001,Textiles,3.28,303,S007,10,0.8,meter
12/31/2022,100% Cotton Fabric,T001,Textiles,3.31,325,S001,10,0.95,meter
1/1/2023,100% Cotton Fabric,T001,Textiles,3.46,336,S007,10,0.8,meter
1/2/2023,100% Cotton Fabric,T001,Textiles,3.44,331,S010,10,0.75,meter
1/3/2023,100% Cotton Fabric,T001,Textiles,3.36,325,S004,10,0.98,meter
1/4/2023,100% Cotton Fabric,T001,Textiles,3.37,293,S010,10,0.75,meter
1/5/2023,100% Cotton Fabric,T001,Textiles,3.48,325,S007,10,0.67,meter
1/6/2023,100% Cotton Fabric,T001,Textiles,3.29,280,S004,10,0.98,meter
1/7/2023,100% Cotton Fabric,T001,Textiles,3.34,278,S006,10,0.88,meter
1/8/2023,100% Cotton Fabric,T001,Textiles,3.43,285,S003,10,0.85,meter
1/9/2023,100% Cotton Fabric,T001,Textiles,3.42,297,S009,10,0.87,meter
1/10/2023,100% Cotton Fabric,T001,Textiles,3.46,320,S002,10,0.9,meter
1/11/2023,100% Cotton Fabric,T001,Textiles,3.47,345,S003,10,0.46,meter
1/12/2023,100% Cotton Fabric,T001,Textiles,3.46,298,S004,10,0.98,meter
1/13/2023,100% Cotton Fabric,T001,Textiles,3.29,304,S010,10,0.75,meter
1/14/2023,100% Cotton Fabric,T001,Textiles,3.47,360,S001,10,0.95,meter
1/15/2023,100% Cotton Fabric,T001,Textiles,3.44,290,S001,10,0.95,meter
1/16/2023,100% Cotton Fabric,T001,Textiles,3.42,319,S007,10,0.8,meter
1/17/2023,100% Cotton Fabric,T001,Textiles,3.48,313,S009,10,0.87,meter
1/18/2023,100% Cotton Fabric,T001,Textiles,3.5,334,S004,10,0.98,meter
1/19/2023,100% Cotton Fabric,T001,Textiles,3.37,314,S006,10,0.88,meter
1/20/2023,100% Cotton Fabric,T001,Textiles,3.29,355,S006,10,0.88,meter
1/21/2023,100% Cotton Fabric,T001,Textiles,3.39,332,S006,10,0.88,meter
1/22/2023,100% Cotton Fabric,T001,Textiles,3.34,341,S004,10,0.98,meter
1/23/2023,100% Cotton Fabric,T001,Textiles,3.4,352,S009,10,0.78,meter
1/24/2023,100% Cotton Fabric,T001,Textiles,3.46,346,S008,10,0.96,meter
1/25/2023,100% Cotton Fabric,T001,Textiles,3.37,348,S010,10,0.38,meter
1/26/2023,100% Cotton Fabric,T001,Textiles,3.36,312,S004,10,0.98,meter
1/27/2023,100% Cotton Fabric,T001,Textiles,3.18,334,S001,10,0.95,meter
1/28/2023,100% Cotton Fabric,T001,Textiles,3.45,341,S006,10,0.88,meter
1/29/2023,100% Cotton Fabric,T001,Textiles,3.47,469,S008,10,0.96,meter
1/30/2023,100% Cotton Fabric,T001,Textiles,3.35,366,S004,10,0.98,meter
1/31/2023,100% Cotton Fabric,T001,Textiles,3.35,334,S006,10,0.88,meter
2/1/2023,100% Cotton Fabric,T001,Textiles,3.48,323,S002,10,0.9,meter
2/2/2023,100% Cotton Fabric,T001,Textiles,3.37,326,S003,10,0.56,meter
2/3/2023,100% Cotton Fabric,T001,Textiles,3.56,303,S004,10,0.98,meter
2/4/2023,100% Cotton Fabric,T001,Textiles,3.43,298,S008,10,0.96,meter
2/5/2023,100% Cotton Fabric,T001,Textiles,3.54,319,S004,10,0.98,meter
2/6/2023,100% Cotton Fabric,T001,Textiles,3.48,349,S009,10,0.87,meter
2/7/2023,100% Cotton Fabric,T001,Textiles,3.36,331,S010,10,0.75,meter
2/8/2023,100% Cotton Fabric,T001,Textiles,3.42,319,S003,10,0.85,meter
2/9/2023,100% Cotton Fabric,T001,Textiles,3.34,291,S005,10,0.92,meter
2/10/2023,100% Cotton Fabric,T001,Textiles,3.49,338,S010,10,0.56,meter
2/11/2023,100% Cotton Fabric,T001,Textiles,3.43,311,S006,10,0.88,meter
2/12/2023,100% Cotton Fabric,T001,Textiles,3.46,288,S009,10,0.48,meter
2/13/2023,100% Cotton Fabric,T001,Textiles,3.58,329,S004,10,0.98,meter
2/14/2023,100% Cotton Fabric,T001,Textiles,3.55,350,S007,10,0.8,meter
2/15/2023,100% Cotton Fabric,T001,Textiles,3.46,341,S009,10,0.87,meter
2/16/2023,100% Cotton Fabric,T001,Textiles,3.48,328,S007,10,0.8,meter
2/17/2023,100% Cotton Fabric,T001,Textiles,3.43,333,S005,10,0.92,meter
2/18/2023,100% Cotton Fabric,T001,Textiles,3.53,345,S006,10,0.88,meter
2/19/2023,100% Cotton Fabric,T001,Textiles,3.63,345,S007,10,0.8,meter
2/20/2023,100% Cotton Fabric,T001,Textiles,3.42,324,S006,10,0.88,meter
2/21/2023,100% Cotton Fabric,T001,Textiles,3.51,367,S005,10,0.92,meter
2/22/2023,100% Cotton Fabric,T001,Textiles,3.43,361,S003,10,0.85,meter
2/23/2023,100% Cotton Fabric,T001,Textiles,3.55,322,S005,10,0.7,meter
2/24/2023,100% Cotton Fabric,T001,Textiles,3.53,327,S002,10,0.9,meter
2/25/2023,100% Cotton Fabric,T001,Textiles,3.52,289,S006,10,0.88,meter
2/26/2023,100% Cotton Fabric,T001,Textiles,3.38,332,S010,10,0.75,meter
2/27/2023,100% Cotton Fabric,T001,Textiles,3.33,344,S005,10,0.92,meter
2/28/2023,100% Cotton Fabric,T001,Textiles,3.51,344,S010,10,0.75,meter
3/1/2023,100% Cotton Fabric,T001,Textiles,3.44,309,S003,10,0.85,meter
3/2/2023,100% Cotton Fabric,T001,Textiles,3.52,348,S004,10,0.98,meter
3/3/2023,100% Cotton Fabric,T001,Textiles,3.5,310,S001,10,0.95,meter
3/4/2023,100% Cotton Fabric,T001,Textiles,3.61,349,S007,10,0.8,meter
3/5/2023,100% Cotton Fabric,T001,Textiles,3.59,331,S001,10,0.95,meter
3/6/2023,100% Cotton Fabric,T001,Textiles,3.51,344,S008,10,0.96,meter
3/7/2023,100% Cotton Fabric,T001,Textiles,3.56,330,S005,10,0.92,meter
3/8/2023,100% Cotton Fabric,T001,Textiles,3.56,324,S008,10,0.96,meter
3/9/2023,100% Cotton Fabric,T001,Textiles,3.6,375,S003,10,0.61,meter
3/10/2023,100% Cotton Fabric,T001,Textiles,3.39,331,S009,10,0.87,meter
3/11/2023,100% Cotton Fabric,T001,Textiles,3.47,386,S007,10,0.54,meter
3/12/2023,100% Cotton Fabric,T001,Textiles,3.6,329,S002,10,0.46,meter
3/13/2023,100% Cotton Fabric,T001,Textiles,3.44,345,S005,10,0.92,meter
3/14/2023,100% Cotton Fabric,T001,Textiles,3.44,338,S009,10,0.87,meter
3/15/2023,100% Cotton Fabric,T001,Textiles,3.52,361,S009,10,0.87,meter
3/16/2023,100% Cotton Fabric,T001,Textiles,3.49,308,S007,10,0.8,meter
3/17/2023,100% Cotton Fabric,T001,Textiles,3.57,320,S003,10,0.85,meter
3/18/2023,100% Cotton Fabric,T001,Textiles,3.62,326,S006,10,0.88,meter
3/19/2023,100% Cotton Fabric,T001,Textiles,3.39,312,S010,10,0.75,meter
3/20/2023,100% Cotton Fabric,T001,Textiles,3.54,319,S007,10,0.56,meter
3/21/2023,100% Cotton Fabric,T001,Textiles,3.52,338,S002,10,0.9,meter
3/22/2023,100% Cotton Fabric,T001,Textiles,3.45,382,S002,10,0.9,meter
3/23/2023,100% Cotton Fabric,T001,Textiles,3.36,352,S004,10,0.98,meter
3/24/2023,100% Cotton Fabric,T001,Textiles,3.47,353,S004,10,0.98,meter
3/25/2023,100% Cotton Fabric,T001,Textiles,3.42,349,S010,10,0.75,meter
3/26/2023,100% Cotton Fabric,T001,Textiles,3.55,370,S005,10,0.92,meter
3/27/2023,100% Cotton Fabric,T001,Textiles,3.48,342,S007,10,0.8,meter
3/28/2023,100% Cotton Fabric,T001,Textiles,3.48,345,S001,10,0.95,meter
3/29/2023,100% Cotton Fabric,T001,Textiles,3.58,409,S001,10,0.95,meter
3/30/2023,100% Cotton Fabric,T001,Textiles,3.67,336,S008,10,0.96,meter
3/31/2023,100% Cotton Fabric,T001,Textiles,3.51,332,S002,10,0.9,meter
4/1/2023,100% Cotton Fabric,T001,Textiles,3.59,300,S003,10,0.63,meter
4/2/2023,100% Cotton Fabric,T001,Textiles,3.62,321,S004,10,0.98,meter
4/3/2023,100% Cotton Fabric,T001,Textiles,3.46,303,S009,10,0.87,meter
4/4/2023,100% Cotton Fabric,T001,Textiles,3.44,352,S007,10,0.8,meter
4/5/2023,100% Cotton Fabric,T001,Textiles,3.53,356,S008,10,0.96,meter
4/6/2023,100% Cotton Fabric,T001,Textiles,3.59,295,S001,10,0.95,meter
4/7/2023,100% Cotton Fabric,T001,Textiles,3.5,297,S005,10,0.92,meter
4/8/2023,100% Cotton Fabric,T001,Textiles,3.43,319,S004,10,0.98,meter
4/9/2023,100% Cotton Fabric,T001,Textiles,3.65,300,S001,10,0.95,meter
4/10/2023,100% Cotton Fabric,T001,Textiles,3.6,367,S001,10,0.95,meter
4/11/2023,100% Cotton Fabric,T001,Textiles,3.53,322,S010,10,0.75,meter
4/12/2023,100% Cotton Fabric,T001,Textiles,3.48,352,S005,10,0.55,meter
4/13/2023,100% Cotton Fabric,T001,Textiles,3.45,352,S005,10,0.92,meter
4/14/2023,100% Cotton Fabric,T001,Textiles,3.49,330,S007,10,0.56,meter
4/15/2023,100% Cotton Fabric,T001,Textiles,3.67,330,S003,10,0.85,meter
4/16/2023,100% Cotton Fabric,T001,Textiles,3.53,318,S009,10,0.87,meter
4/17/2023,100% Cotton Fabric,T001,Textiles,3.57,342,S007,10,0.8,meter
4/18/2023,100% Cotton Fabric,T001,Textiles,3.76,336,S004,10,0.98,meter
4/19/2023,100% Cotton Fabric,T001,Textiles,3.68,347,S006,10,0.88,meter
4/20/2023,100% Cotton Fabric,T001,Textiles,3.56,367,S010,10,0.75,meter
4/21/2023,100% Cotton Fabric,T001,Textiles,3.68,362,S004,10,0.98,meter
4/22/2023,100% Cotton Fabric,T001,Textiles,3.59,366,S008,10,0.96,meter
4/23/2023,100% Cotton Fabric,T001,Textiles,3.69,356,S006,10,0.88,meter
4/24/2023,100% Cotton Fabric,T001,Textiles,3.55,414,S010,10,0.75,meter
4/25/2023,100% Cotton Fabric,T001,Textiles,3.6,375,S010,10,0.67,meter
4/26/2023,100% Cotton Fabric,T001,Textiles,3.59,345,S004,10,0.98,meter
4/27/2023,100% Cotton Fabric,T001,Textiles,3.49,342,S010,10,0.75,meter
4/28/2023,100% Cotton Fabric,T001,Textiles,3.61,330,S003,10,0.85,meter
4/29/2023,100% Cotton Fabric,T001,Textiles,3.48,392,S010,10,0.75,meter
4/30/2023,100% Cotton Fabric,T001,Textiles,3.52,349,S001,10,0.71,meter
5/1/2023,100% Cotton Fabric,T001,Textiles,3.59,338,S006,10,0.88,meter
5/2/2023,100% Cotton Fabric,T001,Textiles,3.56,323,S001,10,0.95,meter
5/3/2023,100% Cotton Fabric,T001,Textiles,3.54,318,S005,10,0.92,meter
5/4/2023,100% Cotton Fabric,T001,Textiles,3.56,501,S001,10,0.95,meter
5/5/2023,100% Cotton Fabric,T001,Textiles,3.53,330,S010,10,0.75,meter
5/6/2023,100% Cotton Fabric,T001,Textiles,3.61,435,S008,10,0.96,meter
5/7/2023,100% Cotton Fabric,T001,Textiles,3.7,355,S005,10,0.92,meter
5/8/2023,100% Cotton Fabric,T001,Textiles,3.63,488,S002,10,0.9,meter
5/9/2023,100% Cotton Fabric,T001,Textiles,3.51,293,S005,10,0.92,meter
5/10/2023,100% Cotton Fabric,T001,Textiles,3.57,289,S006,10,0.88,meter
5/11/2023,100% Cotton Fabric,T001,Textiles,3.48,368,S003,10,0.85,meter
5/12/2023,100% Cotton Fabric,T001,Textiles,3.62,337,S001,10,0.95,meter
5/13/2023,100% Cotton Fabric,T001,Textiles,3.54,346,S010,10,0.75,meter
5/14/2023,100% Cotton Fabric,T001,Textiles,3.59,322,S008,10,0.96,meter
5/15/2023,100% Cotton Fabric,T001,Textiles,3.56,317,S004,10,0.98,meter
5/16/2023,100% Cotton Fabric,T001,Textiles,3.36,338,S005,10,0.92,meter
5/17/2023,100% Cotton Fabric,T001,Textiles,3.53,483,S010,10,0.75,meter
5/18/2023,100% Cotton Fabric,T001,Textiles,3.55,296,S005,10,0.92,meter
5/19/2023,100% Cotton Fabric,T001,Textiles,3.56,340,S002,10,0.9,meter
5/20/2023,100% Cotton Fabric,T001,Textiles,3.47,334,S008,10,0.96,meter
5/21/2023,100% Cotton Fabric,T001,Textiles,3.44,328,S003,10,0.85,meter
5/22/2023,100% Cotton Fabric,T001,Textiles,3.55,339,S002,10,0.9,meter
5/23/2023,100% Cotton Fabric,T001,Textiles,3.54,307,S004,10,0.98,meter
5/24/2023,100% Cotton Fabric,T001,Textiles,3.5,331,S006,10,0.88,meter
5/25/2023,100% Cotton Fabric,T001,Textiles,3.5,360,S008,10,0.96,meter
5/26/2023,100% Cotton Fabric,T001,Textiles,3.62,325,S005,10,0.92,meter
5/27/2023,100% Cotton Fabric,T001,Textiles,3.48,316,S009,10,0.87,meter
5/28/2023,100% Cotton Fabric,T001,Textiles,3.49,355,S009,10,0.65,meter
5/29/2023,100% Cotton Fabric,T001,Textiles,3.37,313,S001,10,0.95,meter
5/30/2023,100% Cotton Fabric,T001,Textiles,3.59,321,S006,10,0.88,meter
5/31/2023,100% Cotton Fabric,T001,Textiles,3.55,337,S001,10,0.95,meter
6/1/2023,100% Cotton Fabric,T001,Textiles,3.59,340,S005,10,0.92,meter
6/2/2023,100% Cotton Fabric,T001,Textiles,3.42,330,S002,10,0.9,meter
6/3/2023,100% Cotton Fabric,T001,Textiles,3.38,270,S005,10,0.92,meter
6/4/2023,100% Cotton Fabric,T001,Textiles,3.43,337,S005,10,0.78,meter
6/5/2023,100% Cotton Fabric,T001,Textiles,3.55,314,S006,10,0.88,meter
6/6/2023,100% Cotton Fabric,T001,Textiles,3.56,274,S010,10,0.54,meter
6/7/2023,100% Cotton Fabric,T001,Textiles,3.49,331,S003,10,0.85,meter
6/8/2023,100% Cotton Fabric,T001,Textiles,3.49,321,S010,10,0.4,meter
6/9/2023,100% Cotton Fabric,T001,Textiles,3.6,297,S002,10,0.9,meter
6/10/2023,100% Cotton Fabric,T001,Textiles,3.53,291,S004,10,0.98,meter
6/11/2023,100% Cotton Fabric,T001,Textiles,3.48,345,S001,10,0.95,meter
6/12/2023,100% Cotton Fabric,T001,Textiles,3.43,333,S004,10,0.98,meter
6/13/2023,100% Cotton Fabric,T001,Textiles,3.53,339,S001,10,0.95,meter
6/14/2023,100% Cotton Fabric,T001,Textiles,3.4,314,S005,10,0.92,meter
